language,question,document_title,document,document_answer_region
japanese,"['モンゴルの馬を利用した弦楽器を何と呼ぶ', '？']",['ウマ'],"['太く長いので、ヴァイオリンや胡弓、ヴィオール、二胡など擦弦楽器の弓毛に用いられる。またモンゴルの馬頭琴など、騎馬民族の擦絃楽器では弓毛に加え、弦も本来馬尾毛である。この他、織物に使用することがある', '。']",-3
japanese,['ホモサピエンスが発生したのはいつ'],['ホモ・サピエンス'],"['ヒト属とチンパンジーの共通祖先が分岐したのはおよそ200万-1,000万年前、ホモ・サピエンスとホモ・エレクトスの共通祖先が分岐したのはおよそ20万-180万年前と見られている', '。']",-3
japanese,['ニコ・エリク・ロズベルグはいつ生まれた'],['ニコ・ロズベルグ'],"['ニコ・エリク・ロズベルグ（Nico', 'Erik', 'Rosberg', ',', '1985年6月27日', '-', '）', 'は、ドイツ出身のレーシングドライバー', '。']",-3
japanese,"['バージニア会社の事業は何だった', '？']",['バージニア会社'],"['バージニア会社（バージニアかいしゃ、英', ':', 'Virginia', 'Company）は、北アメリカ海岸に植民地を建設する目的で、1606年にイングランド王ジェームズ1世に勅許された1組のイングランドのジョイント・ストック・カンパニー', '(', 'joint', 'stock', 'company', ')', '・勅許会社である', '[1', ']', '。']",-3
japanese,['荒川弘の出身はどこ'],['荒川弘'],"['北海道中川郡幕別町', '[3]生まれ、姉3人、弟1人の5人姉弟', '。']",-3
japanese,"['ホーチミンの墓はどこにある', '？']",['ホー・チ・ミン廟'],"['\n', 'ホー・チ・ミン廟（ホーチミンびょう、Vietnamese', ':', 'Lăng', 'Chủ', 'tịch', 'Hồ', 'Chí', 'Minh', '/', '陵主席胡志明）は、ベトナムのハノイ市バディン区にあるホー・チ・ミンの霊廟である', '。']",-3
japanese,"['ペットフードに使われた中国産汚染タンパク質はなにでしたか', '？']",['中国の汚染タンパク質輸出問題'],"['最初のそして最も簡単に見つかったタンパク質内の汚染物質はメラミンだった。しかし、メラミンは動物や人間にとって特に危険であるとは考えられていない。そのため調査員はシアヌル酸を含め他の汚染物質がないかどうか調査を続けた。現在の調査ではメラミンとシアヌル酸の混合物が腎不全の原因ではないかと注目されている。シアヌル酸は中国産の粗悪品に単独でまた広く利用されていると予想されており、ペットと人間の健康に影響を及ぼすのではないかと懸念されている', '[3', ']', '。']",-3
japanese,"['シルクロードで主に中国から輸出されたのは何', '？']",['シルクロード'],"['シルクロード（絹の道、English', ':', 'Silk', 'Road', ',', 'German', ':', 'Seidenstraße', ',', '繁体字：絲綢之路', ',', '簡体字：丝绸之路）は、中国と地中海世界の間の歴史的な交易路を指す呼称である。絹が中国側の最も重要な交易品であったことから名付けられた。その一部は2014年に初めて「シルクロード', ':', '長安', '-', '天山回廊の交易路網」としてユネスコの世界遺産に登録された', '。']",-3
japanese,"['ポーランド人民共和国はいつ崩落した', '？']",['ポーランド人民共和国'],"['\n\n\n', 'ポーランド人民共和国（ポーランドじんみんきょうわこく、Polish', ':', 'Polska', 'Rzeczpospolita', 'Ludowa）は、第二次世界大戦後の1952年に成立し、1989年に崩壊したポーランドの国家体制である。ポーランド統一労働者党による一党独裁制を採るマルクス・レーニン主義の共産主義国家であった', '。']",-3
japanese,"['摂関政治はなぜ衰えた', '？']",['摂関政治'],"['古典的な理解での摂関政治はまさに院政によって終焉した。古典的理解による摂関政治は母系的繋がりを持つ天皇、公卿による政治の独占で、母系の要となる者が摂政・関白となるという理解である。しかし、院政の出現により、貴族の家格というものが固定される。古典的理解での摂関政治では、幼帝の外祖父とその血縁者のみが摂政、後に関白や公卿の権利を持っていたが、院政の成立後には藤原北家頼通流にのみ摂政・関白職が世襲されることが公認される。皮肉にも摂関政治を終焉に導いた院政が「摂関家」という概念を生み出した。そして、実体としての摂関政治は、後三条・白河期に終焉を迎えていたと見るべきであろう', '。']",-3
japanese,['エジプトの文明はなぜ栄えた'],['古代エジプト'],"['エジプト文明と並ぶ最初期における農耕文明の一つであるメソポタミア文明が、民族移動の交差点にあたり終始異民族の侵入を被り支配民族が代わったのと比べ、地理的に孤立した位置にあったエジプトは比較的安定しており、部族社会が城壁を廻らせて成立する都市国家の痕跡は今の所発見されていない', '。']",-3
japanese,"['ベーブ・ルースの死因は何', '？']",['ベーブ・ルース'],"['1948年8月16日、ルースは肺炎のため、53歳でその生涯を閉じた。検死によれば、ルースの死因となったガン細胞は鼻と口から発生しており、それらが急速に体全体へと拡がっていったことが示されている', '。']",-3
japanese,"['フランドルは現在どこにある', '？']",['フランドル地方とレース'],"['フランドルは、現在のオランダ南部、ベルギー西部、フランス北部にかけての地域であり、イタリアのヴェネツィアと共に、レース創造の地として有名である', '。']",-3
japanese,"['室町幕府はいつ誕生した', '？']",['室町幕府'],"['延元元年（1336年）5月、九州から東上した足利尊氏が湊川の戦いで楠木正成を破る。後醍醐天皇は比叡山に退去したが、正成とともに「三木一草」と称された後醍醐の武将ら（結城親光・名和長年・千種忠顕）もこの前後に相次いで戦死したため苦境に立たされることとなった。翌月入京した足利軍は光厳上皇を治天の君に擁立し、8月には光厳の弟豊仁親王（光明天皇）が即位する。和睦の成立によって10月に帰洛した後醍醐は幽閉され、11月2日に光明へ神器が譲与される。同月7日、建武式目の制定によって新たな武家政権の施政方針が示されたが、室町幕府の実質的な成立</b', '>', 'はこの時期とされる。北朝から権大納言に任ぜられた尊氏は「鎌倉大納言」と称され、鎌倉将軍（鎌倉殿）を継承する存在と見なされた', '。']",-3
japanese,"['山田', '勝己はいつ生まれた', '？']",['山田勝己'],"['\n', '山田', '勝己（やまだ', 'かつみ、1965年10月22日', '[1', ']', '-', '）', 'は、TBS『SASUKE』のSASUKEオールスターズの1人。兵庫県加古郡播磨町出身', '。']",-3
japanese,"['曲亭馬琴の出身は', '？']",['曲亭馬琴'],"['明和4年（1767年）、江戸深川（現・江東区平野一丁目）の旗本・松平信成の屋敷において、同家用人・滝沢運兵衛興義、門夫妻の五男として生まれる。ただし、兄2人が早世しているため、三男として育った。滝沢家には長兄・興旨、次兄・興春、妹2人があった', '。']",-3
japanese,"['赤羽', '有紀子の出身高校はどこ', '？']",['赤羽有紀子'],"['栃木県芳賀郡芳賀町出身。栃木・芳賀中学校1年から陸上を始め、真岡女子高校を経て城西大学に進学、日体大出身で箱根駅伝でも活躍した鈴木尚人監督の指示を仰ぎ大学でメキメキと力を付ける。1999年、マヨルカユニバーシアードでハーフマラソンに出場し、銀メダルを獲得。2001年の北京ユニバーシアードでは10000mに出場し、銅メダルを獲得。同大会で複数メダル獲得という快挙を成し遂げる。又かつて大阪市（現在は宮城県仙台市）のコースで行われた全日本大学女子駅伝対校選手権大会でも、4年連続で区間賞獲得を達成した', '。']",-3
